issue | commit | idx | status | final | first crash | time to find first crash
720 | 14604a4 | 5 | behave | D | /clever/fuzz/waflgo/out/waflgo_libxml2_14604a4_5/queue/id:000000,orig:dtd1 | 
720 | 14604a4 | 6 | behave | D | /clever/fuzz/waflgo/out/waflgo_libxml2_14604a4_6/queue/id:000000,orig:dtd1 | 
720 | 14604a4 | 7 | behave | D | /clever/fuzz/waflgo/out/waflgo_libxml2_14604a4_7/queue/id:000000,orig:dtd1 | 
720 | 14604a4 | 8 | behave | D | /clever/fuzz/waflgo/out/waflgo_libxml2_14604a4_8/queue/id:000000,orig:dtd1 | 
720 | 14604a4 | 9 | behave | D | /clever/fuzz/waflgo/out/waflgo_libxml2_14604a4_9/queue/id:000000,orig:dtd1 | 
720 | 14604a4 | 10 | behave | D | /clever/fuzz/waflgo/out/waflgo_libxml2_14604a4_10/queue/id:000000,orig:dtd1 | 
841 | 9cfc723 | 1 | bug_^heap-use-after-free | B | /clever/fuzz/waflgo/out/waflgo_libxml2_9cfc723_1/queue/id:000000,orig:dtd1 | orig:dtd1
841 | 9cfc723 | 2 | bug_^heap-use-after-free | B | /clever/fuzz/waflgo/out/waflgo_libxml2_9cfc723_2/queue/id:000000,orig:dtd1 | orig:dtd1
841 | 9cfc723 | 3 | bug_^heap-use-after-free | B | /clever/fuzz/waflgo/out/waflgo_libxml2_9cfc723_3/queue/id:000000,orig:dtd1 | orig:dtd1
841 | 9cfc723 | 4 | bug_^heap-use-after-free | B | /clever/fuzz/waflgo/out/waflgo_libxml2_9cfc723_4/queue/id:000000,orig:dtd1 | orig:dtd1
841 | 9cfc723 | 5 | bug_^heap-use-after-free | B | /clever/fuzz/waflgo/out/waflgo_libxml2_9cfc723_5/queue/id:000000,orig:dtd1 | orig:dtd1
841 | 9cfc723 | 6 | bug_^heap-use-after-free | B | /clever/fuzz/waflgo/out/waflgo_libxml2_9cfc723_6/queue/id:000000,orig:dtd1 | orig:dtd1
841 | 9cfc723 | 7 | bug_^heap-use-after-free | B | /clever/fuzz/waflgo/out/waflgo_libxml2_9cfc723_7/queue/id:000000,orig:dtd1 | orig:dtd1
841 | 9cfc723 | 8 | bug_^heap-use-after-free | B | /clever/fuzz/waflgo/out/waflgo_libxml2_9cfc723_8/queue/id:000000,orig:dtd1 | orig:dtd1
841 | 9cfc723 | 9 | bug_^heap-use-after-free | B | /clever/fuzz/waflgo/out/waflgo_libxml2_9cfc723_9/queue/id:000000,orig:dtd1 | orig:dtd1
841 | 9cfc723 | 10 | bug_^heap-use-after-free | B | /clever/fuzz/waflgo/out/waflgo_libxml2_9cfc723_10/queue/id:000000,orig:dtd1 | orig:dtd1
